2026-03-07,UMBC,New Hampshire,84.0,69.0,153.0,-15.0,79.8,69.5,149.3,-13.8,79.3,69.7,149.0,-13.1,-12.5,137.5,1.2,-3.7,-1.3,YES
2026-03-07,Saint Joseph's,La Salle,88.0,76.0,164.0,-12.0,75.4,70.3,145.7,-8.7,,,,,-10.5,140.5,3.3,-18.3,1.8,NO
2026-03-07,Southern Miss,South Carolina,61.0,64.0,125.0,3.0,73.3,81.9,155.2,5.1,72.7,80.9,153.6,4.7,-6.5,147.5,2.1,30.2,-7.4,YES
2026-03-07,Iowa,Arizona St.,86.0,65.0,151.0,-21.0,83.1,77.1,160.2,-9.5,83.5,77.7,161.3,-9.3,-15.5,148.5,11.5,9.2,6.0,NO
2026-03-07,Kansas,Kansas St.,104.0,85.0,189.0,-19.0,87.3,74.8,162.2,-16.0,87.3,74.6,161.9,-16.2,,,3.0,-26.8,,
2026-03-07,Miami FL,Louisville,89.0,92.0,181.0,3.0,82.7,86.4,169.1,0.1,82.4,87.2,169.6,1.3,-1.5,156.5,-2.9,-11.9,-1.6,YES
2026-03-07,Tennessee,Vanderbilt,82.0,86.0,168.0,4.0,80.4,81.1,161.5,-2.7,81.3,81.7,163.0,-3.2,,,-6.7,-6.5,,
2026-03-07,Elon,Wagner,64.0,56.0,120.0,-8.0,84.1,78.0,162.0,-9.6,83.2,78.7,161.9,-8.1,,,-1.6,42.0,,
2026-03-07,Vermont,Bryant,77.0,57.0,134.0,-20.0,80.2,70.3,150.5,-13.4,79.6,70.3,149.9,-12.7,-13.5,133.5,6.6,16.5,0.1,NO
2026-03-07,Dartmouth,Cornell,90.0,111.0,201.0,21.0,85.3,91.7,177.0,2.9,85.7,91.7,177.4,2.4,,,-18.1,-24.0,,
2026-03-07,Loyola Chicago,Washington,68.0,62.0,130.0,-6.0,69.4,86.6,156.0,13.8,69.6,86.0,155.5,12.9,,,19.8,26.0,,
2026-03-07,Fordham,Rhode Island,61.0,49.0,110.0,-12.0,70.3,72.2,142.5,-1.5,70.0,71.2,141.2,-2.3,,,10.5,32.5,,
2026-03-07,Duquesne,Richmond,79.0,77.0,156.0,-2.0,82.3,81.1,163.4,-4.6,83.1,79.9,163.0,-6.7,-4.5,149.5,-2.6,7.4,0.1,NO
2026-03-07,TCU,Cincinnati,73.0,63.0,136.0,-10.0,73.6,74.4,148.0,-2.7,73.2,76.7,149.8,0.0,-2.5,140.5,7.3,12.0,-0.2,YES
2026-03-07,Florida St.,SMU,91.0,78.0,169.0,-13.0,84.8,89.8,174.6,1.5,85.1,90.2,175.3,1.5,-1.5,160.5,14.5,5.6,3.0,NO
2026-03-07,Yale,Princeton,78.0,53.0,131.0,-25.0,84.7,73.8,158.6,-14.4,83.9,74.6,158.5,-12.9,-13.5,135.5,10.6,27.6,-0.9,YES
2026-03-07,FIU,Western Kentucky,92.0,67.0,159.0,-25.0,79.8,83.1,162.9,-0.2,80.1,82.3,162.5,-1.3,,,24.8,3.9,,
2026-03-07,Liberty,Sam Houston St.,79.0,72.0,151.0,-7.0,83.7,84.3,168.0,-3.0,83.4,84.2,167.6,-2.7,-4.5,155.5,4.0,17.0,1.5,NO
2026-03-07,N.C. State,Stanford,84.0,85.0,169.0,1.0,85.6,80.2,165.8,-9.0,86.0,80.2,166.2,-9.3,-8.5,152.5,-10.0,-3.2,0.5,NO
2026-03-07,Drexel,Northeastern,84.0,77.0,161.0,-7.0,79.0,75.5,154.5,-3.5,79.6,74.7,154.3,-4.9,-4.5,140.5,3.5,-6.5,1.0,NO
2026-03-07,Wofford,UNC Greensboro,72.0,75.0,147.0,3.0,86.7,83.1,169.7,-3.6,86.3,83.8,170.1,-2.4,-3.5,156.5,-6.6,22.7,0.1,NO
2026-03-07,Winthrop,Presbyterian,73.0,71.0,144.0,-2.0,82.6,75.0,157.6,-7.6,81.8,75.4,157.2,-6.4,-6.5,146.5,-5.6,13.6,1.1,NO
2026-03-07,Mississippi St.,Georgia,96.0,102.0,198.0,6.0,81.8,90.6,172.4,5.3,82.2,90.8,173.0,5.1,5.5,162.5,-0.7,-25.6,0.2,NO
2026-03-07,Kentucky,Florida,77.0,84.0,161.0,7.0,78.1,86.4,164.5,4.7,78.3,87.4,165.7,5.6,-1.5,160.5,-2.3,3.5,-6.2,YES
2026-03-07,Purdue,Wisconsin,93.0,97.0,190.0,4.0,88.8,82.3,171.0,-10.0,74.2,94.1,168.4,16.4,-8.5,155.5,-14.0,-19.0,1.5,NO
2026-03-07,George Mason,Saint Louis,86.0,57.0,143.0,-29.0,75.5,85.6,161.1,6.6,75.2,86.6,161.9,7.9,7.5,148.5,35.6,18.1,-0.9,YES
2026-03-07,NJIT,Maine,60.0,58.0,118.0,-2.0,72.5,69.4,141.9,-6.6,73.7,69.5,143.2,-7.7,-3.5,132.5,-4.6,23.9,3.1,NO
2026-03-07,Utah,New Mexico,94.0,90.0,184.0,-4.0,77.7,85.0,162.7,3.8,78.4,83.9,162.3,2.0,-7.5,157.5,7.8,-21.3,4.3,NO
2026-03-07,Colorado St.,Boise St.,67.0,78.0,145.0,11.0,79.1,81.0,160.1,-1.6,78.9,81.4,160.3,-1.1,-1.5,143.5,-12.6,15.1,0.1,NO
2026-03-07,Wake Forest,California,80.0,73.0,153.0,-7.0,81.0,81.1,162.1,-3.4,81.5,81.2,162.7,-3.8,-6.5,150.5,3.6,9.1,3.1,NO
2026-03-07,New Mexico St.,Kennesaw St.,79.0,76.0,155.0,-3.0,82.9,83.3,166.2,-3.0,82.1,83.9,166.0,-1.8,-2.5,154.5,0.0,11.2,-0.5,YES
2026-03-07,Syracuse,Pittsburgh,69.0,71.0,140.0,2.0,79.7,77.4,157.1,-5.8,80.2,76.7,156.8,-7.0,,,-7.8,17.1,,
2026-03-07,San Jose St.,Wyoming,78.0,88.0,166.0,10.0,76.8,84.5,161.3,4.2,77.4,83.9,161.3,3.0,6.5,148.5,-5.8,-4.7,2.3,NO
2026-03-07,Baylor,Utah,101.0,75.0,176.0,-26.0,87.4,80.4,167.8,-10.4,86.2,80.8,167.1,-8.9,-12.5,149.5,15.6,-8.2,2.1,NO
2026-03-07,Ohio,Indiana,91.0,78.0,169.0,-13.0,73.9,88.6,162.5,11.3,81.7,73.0,154.7,-12.2,-4.5,148.5,24.3,-6.5,15.8,NO
2026-03-07,Towson,Hampton,74.0,68.0,142.0,-6.0,73.5,68.8,142.3,-4.6,72.8,68.0,140.8,-4.8,-6.5,130.5,1.4,0.3,0.9,NO
2026-03-07,Samford,Furman,81.0,86.0,167.0,5.0,78.3,78.3,156.6,0.0,76.8,78.7,155.4,1.9,-1.5,146.5,-5.0,-10.4,-1.5,YES
2026-03-07,Bradley,Northern Iowa,69.0,73.0,142.0,4.0,71.3,74.4,145.7,3.1,,,,,4.5,127.5,-0.9,3.7,0.4,NO
2026-03-07,Quinnipiac,Marist,75.0,77.0,152.0,2.0,72.1,72.7,144.8,0.6,,,,,,,-1.4,-7.2,,
2026-03-07,LSU,Texas A&M,91.0,94.0,185.0,3.0,82.9,86.4,169.2,-0.0,82.7,87.5,170.2,1.4,3.5,159.5,-3.0,-15.8,2.5,NO
2026-03-07,Duke,North Carolina,76.0,61.0,137.0,-15.0,85.6,74.4,160.1,-14.7,85.8,76.6,162.5,-12.7,,,0.3,23.1,,
2026-03-07,Cal Poly,Cal St. Bakersfield,108.0,76.0,184.0,-32.0,88.8,81.0,169.8,-11.3,88.9,81.6,170.6,-10.8,-9.5,172.5,20.7,-14.2,-1.8,YES
2026-03-07,Abilene Christian,UT Arlington,57.0,64.0,121.0,7.0,69.2,72.4,141.6,-0.3,69.0,71.7,140.7,-0.8,-1.5,135.5,-7.3,20.6,-1.2,YES
2026-03-07,Idaho St.,Arizona,73.0,65.0,138.0,-8.0,68.6,95.6,164.2,27.0,69.1,95.8,164.9,26.6,-4.5,141.5,35.0,26.2,31.5,NO
2026-03-07,Austin Peay,Queens,83.0,90.0,173.0,7.0,86.6,85.7,172.3,-0.9,87.1,84.5,171.6,-2.6,-1.5,162.5,-7.9,-0.7,-0.6,YES
2026-03-07,Iowa St.,Nebraska Omaha,74.0,50.0,124.0,-24.0,91.7,67.8,159.4,-23.9,91.2,69.2,160.4,-22.0,,,0.1,35.4,,
2026-03-07,Grand Canyon,Fresno St.,85.0,60.0,145.0,-25.0,77.6,72.0,149.7,-9.1,77.5,71.5,149.0,-9.4,-13.5,146.5,15.9,4.7,4.4,NO
2026-03-07,CSUN,Cal St. Fullerton,77.0,90.0,167.0,13.0,86.5,86.0,172.6,-4.0,87.1,84.4,171.5,-6.2,-5.5,170.5,-17.0,5.6,-1.5,YES
2026-03-07,Georgetown,Providence,80.0,79.0,159.0,-1.0,84.9,87.7,172.7,-0.7,84.8,88.0,172.7,-0.3,-1.5,156.5,0.3,13.7,-0.2,YES
